,filename,width,height
697,dog_0174._slice2.jpg,114,79
698,dog_0174._slice3.jpg,114,79
699,dog_0174._slice4.jpg,114,79
700,dog_0175._slice1.jpg,187,202
701,dog_0175._slice2.jpg,187,202
702,dog_0175._slice3.jpg,187,202
703,dog_0175._slice4.jpg,187,202
704,dog_0176._slice1.jpg,77,133
705,dog_0176._slice2.jpg,77,133
706,dog_0176._slice3.jpg,77,133
707,dog_0176._slice4.jpg,77,133
708,dog_0177._slice1.jpg,65,101
709,dog_0177._slice2.jpg,65,101
710,dog_0177._slice3.jpg,65,101
711,dog_0177._slice4.jpg,65,101
712,dog_0178._slice1.jpg,62,60
713,dog_0178._slice2.jpg,62,60
714,dog_0178._slice3.jpg,62,60
715,dog_0178._slice4.jpg,62,60
716,dog_0179._slice1.jpg,121,167
717,dog_0179._slice2.jpg,121,167
718,dog_0179._slice3.jpg,121,167
719,dog_0179._slice4.jpg,121,167
720,dog_0180._slice1.jpg,242,171
721,dog_0180._slice2.jpg,242,171
722,dog_0180._slice3.jpg,242,171
723,dog_0180._slice4.jpg,242,171
724,dog_0181._slice1.jpg,246,210
725,dog_0181._slice2.jpg,246,210
726,dog_0181._slice3.jpg,246,210
727,dog_0181._slice4.jpg,246,210
728,dog_0182._slice1.jpg,189,235
729,dog_0182._slice2.jpg,189,235
730,dog_0182._slice3.jpg,189,235
731,dog_0182._slice4.jpg,189,235
732,dog_0183._slice1.jpg,211,231
733,dog_0183._slice2.jpg,211,231
734,dog_0183._slice3.jpg,211,231
735,dog_0183._slice4.jpg,211,231
736,dog_0184._slice1.jpg,173,122
737,dog_0184._slice2.jpg,173,122
738,dog_0184._slice3.jpg,173,122
739,dog_0184._slice4.jpg,173,122
740,dog_0185._slice1.jpg,146,140
741,dog_0185._slice2.jpg,146,140
742,dog_0185._slice3.jpg,146,140
743,dog_0185._slice4.jpg,146,140
744,dog_0186._slice1.jpg,230,213
745,dog_0186._slice2.jpg,230,213
746,dog_0186._slice3.jpg,230,213
747,dog_0186._slice4.jpg,230,213
748,dog_0187._slice1.jpg,33,90
749,dog_0187._slice2.jpg,33,90
750,dog_0187._slice3.jpg,33,90
751,dog_0187._slice4.jpg,33,90
752,dog_0188._slice1.jpg,101,166
753,dog_0188._slice2.jpg,101,166
754,dog_0188._slice3.jpg,101,166
755,dog_0188._slice4.jpg,101,166
756,dog_0189._slice1.jpg,86,212
757,dog_0189._slice2.jpg,86,212
758,dog_0189._slice3.jpg,86,212
759,dog_0189._slice4.jpg,86,212
760,dog_0190._slice1.jpg,111,115
761,dog_0190._slice2.jpg,111,115
762,dog_0190._slice3.jpg,111,115
763,dog_0190._slice4.jpg,111,115
764,dog_0191._slice1.jpg,101,104
765,dog_0191._slice2.jpg,101,104
766,dog_0191._slice3.jpg,101,104
767,dog_0191._slice4.jpg,101,104
768,dog_0192._slice1.jpg,181,143
769,dog_0192._slice2.jpg,181,143
770,dog_0192._slice3.jpg,181,143
771,dog_0192._slice4.jpg,181,143
772,dog_0193._slice1.jpg,183,184
773,dog_0193._slice2.jpg,183,184
774,dog_0193._slice3.jpg,183,184
775,dog_0193._slice4.jpg,183,184
776,dog_0194._slice1.jpg,107,85
777,dog_0194._slice2.jpg,107,85
778,dog_0194._slice3.jpg,107,85
779,dog_0194._slice4.jpg,107,85
780,dog_0195._slice1.jpg,86,177
781,dog_0195._slice2.jpg,86,177
782,dog_0195._slice3.jpg,86,177
783,dog_0195._slice4.jpg,86,177
784,dog_0196._slice1.jpg,128,162
785,dog_0196._slice2.jpg,128,162
786,dog_0196._slice3.jpg,128,162
787,dog_0196._slice4.jpg,128,162
788,dog_0197._slice1.jpg,86,141
789,dog_0197._slice2.jpg,86,141
790,dog_0197._slice3.jpg,86,141
791,dog_0197._slice4.jpg,86,141
792,dog_0198._slice1.jpg,196,236
793,dog_0198._slice2.jpg,196,236
794,dog_0198._slice3.jpg,196,236
795,dog_0198._slice4.jpg,196,236
796,dog_0199._slice1.jpg,82,102
797,dog_0199._slice2.jpg,82,102
798,dog_0199._slice3.jpg,82,102
799,dog_0199._slice4.jpg,82,102
800,dog_0200._slice1.jpg,152,144
801,dog_0200._slice2.jpg,152,144
802,dog_0200._slice3.jpg,152,144
803,dog_0200._slice4.jpg,152,144
804,dog_0201._slice1.jpg,55,156
805,dog_0201._slice2.jpg,55,156
806,dog_0201._slice3.jpg,55,156
807,dog_0201._slice4.jpg,55,156
808,dog_0202._slice1.jpg,90,73
809,dog_0202._slice2.jpg,90,73
810,dog_0202._slice3.jpg,90,73
811,dog_0202._slice4.jpg,90,73
812,dog_0203._slice1.jpg,69,58
813,dog_0203._slice2.jpg,69,58
814,dog_0203._slice3.jpg,69,58
815,dog_0203._slice4.jpg,69,58
816,dog_0204._slice1.jpg,139,215
817,dog_0204._slice2.jpg,139,215
818,dog_0204._slice3.jpg,139,215
819,dog_0204._slice4.jpg,139,215
820,dog_0205._slice1.jpg,155,199
821,dog_0205._slice2.jpg,155,199
822,dog_0205._slice3.jpg,155,199
823,dog_0205._slice4.jpg,155,199
824,dog_0206._slice1.jpg,93,180
825,dog_0206._slice2.jpg,93,180
826,dog_0206._slice3.jpg,93,180
827,dog_0206._slice4.jpg,93,180
828,dog_0207._slice1.jpg,43,117
829,dog_0207._slice2.jpg,43,117
830,dog_0207._slice3.jpg,43,117
831,dog_0207._slice4.jpg,43,117
832,dog_0208._slice1.jpg,184,177
833,dog_0208._slice2.jpg,184,177
834,dog_0208._slice3.jpg,184,177
835,dog_0208._slice4.jpg,184,177
836,dog_0209._slice1.jpg,166,245
837,dog_0209._slice2.jpg,166,245
838,dog_0209._slice3.jpg,166,245
839,dog_0209._slice4.jpg,166,245
840,dog_0210._slice1.jpg,140,209
841,dog_0210._slice2.jpg,140,209
842,dog_0210._slice3.jpg,140,209
843,dog_0210._slice4.jpg,140,209
844,dog_0000_slice1.jpg,58,44
845,dog_0000_slice2.jpg,58,44
846,dog_0000_slice3.jpg,58,44
847,dog_0000_slice4.jpg,58,44
848,dog_0001_slice1.jpg,45,100
849,dog_0001_slice2.jpg,45,100
850,dog_0001_slice3.jpg,45,100
851,dog_0001_slice4.jpg,45,100
852,dog_0002_slice1.jpg,124,237
853,dog_0002_slice2.jpg,124,237
854,dog_0002_slice3.jpg,124,237
855,dog_0002_slice4.jpg,124,237
856,dog_0003_slice1.jpg,141,237
857,dog_0003_slice2.jpg,141,237
858,dog_0003_slice3.jpg,141,237
859,dog_0003_slice4.jpg,141,237
860,dog_0004_slice1.jpg,168,107
861,dog_0004_slice2.jpg,168,107
862,dog_0004_slice3.jpg,168,107
863,dog_0004_slice4.jpg,168,107
864,dog_0005_slice1.jpg,76,111
865,dog_0005_slice2.jpg,76,111
866,dog_0005_slice3.jpg,76,111
867,dog_0005_slice4.jpg,76,111
868,dog_0006_slice1.jpg,191,186
869,dog_0006_slice2.jpg,191,186
870,dog_0006_slice3.jpg,191,186
871,dog_0006_slice4.jpg,191,186
872,dog_0007_slice1.jpg,183,179
873,dog_0007_slice2.jpg,183,179
874,dog_0007_slice3.jpg,183,179
875,dog_0007_slice4.jpg,183,179
876,dog_0008_slice1.jpg,136,158
877,dog_0008_slice2.jpg,136,158
878,dog_0008_slice3.jpg,136,158
879,dog_0008_slice4.jpg,136,158
880,dog_0009_slice1.jpg,216,182
881,dog_0009_slice2.jpg,216,182
882,dog_0009_slice3.jpg,216,182
883,dog_0009_slice4.jpg,216,182
884,dog_0010_slice1.jpg,69,45
885,dog_0010_slice2.jpg,69,45
886,dog_0010_slice3.jpg,69,45
887,dog_0010_slice4.jpg,69,45
888,dog_0011_slice1.jpg,128,171
889,dog_0011_slice2.jpg,128,171
890,dog_0011_slice3.jpg,128,171
891,dog_0011_slice4.jpg,128,171
892,dog_0012_slice1.jpg,62,81
893,dog_0012_slice2.jpg,62,81
894,dog_0012_slice3.jpg,62,81
895,dog_0012_slice4.jpg,62,81
896,dog_0013_slice1.jpg,89,111
897,dog_0013_slice2.jpg,89,111
898,dog_0013_slice3.jpg,89,111
899,dog_0013_slice4.jpg,89,111
900,dog_0014_slice1.jpg,105,131
901,dog_0014_slice2.jpg,105,131
902,dog_0014_slice3.jpg,105,131
903,dog_0014_slice4.jpg,105,131
904,dog_0015_slice1.jpg,208,134
905,dog_0015_slice2.jpg,208,134
906,dog_0015_slice3.jpg,208,134
907,dog_0015_slice4.jpg,208,134
908,dog_0016_slice1.jpg,156,167
909,dog_0016_slice2.jpg,156,167
910,dog_0016_slice3.jpg,156,167
911,dog_0016_slice4.jpg,156,167
912,dog_0017_slice1.jpg,164,218
913,dog_0017_slice2.jpg,164,218
914,dog_0017_slice3.jpg,164,218
915,dog_0017_slice4.jpg,164,218
916,dog_0018_slice1.jpg,132,146
917,dog_0018_slice2.jpg,132,146
918,dog_0018_slice3.jpg,132,146
919,dog_0018_slice4.jpg,132,146
920,dog_0019_slice1.jpg,94,68
921,dog_0019_slice2.jpg,94,68
922,dog_0019_slice3.jpg,94,68
923,dog_0019_slice4.jpg,94,68
924,dog_0020_slice1.jpg,145,177
925,dog_0020_slice2.jpg,145,177
926,dog_0020_slice3.jpg,145,177
927,dog_0020_slice4.jpg,145,177
928,dog_0021_slice1.jpg,137,239
929,dog_0021_slice2.jpg,137,239
930,dog_0021_slice3.jpg,137,239
931,dog_0021_slice4.jpg,137,239
932,dog_0022_slice1.jpg,219,182
933,dog_0022_slice2.jpg,219,182
934,dog_0022_slice3.jpg,219,182
935,dog_0022_slice4.jpg,219,182
936,dog_0023_slice1.jpg,246,226
937,dog_0023_slice2.jpg,246,226
938,dog_0023_slice3.jpg,246,226
939,dog_0023_slice4.jpg,246,226
940,dog_0024_slice1.jpg,35,32
941,dog_0024_slice2.jpg,35,32
942,dog_0024_slice3.jpg,35,32
943,dog_0024_slice4.jpg,35,32
944,dog_0025_slice1.jpg,93,171
945,dog_0025_slice2.jpg,93,171
946,dog_0025_slice3.jpg,93,171
947,dog_0025_slice4.jpg,93,171
948,dog_0026_slice1.jpg,217,131
949,dog_0026_slice2.jpg,217,131
950,dog_0026_slice3.jpg,217,131
951,dog_0026_slice4.jpg,217,131
952,dog_0027_slice1.jpg,91,107
953,dog_0027_slice2.jpg,91,107
954,dog_0027_slice3.jpg,91,107
955,dog_0027_slice4.jpg,91,107
956,dog_0028_slice1.jpg,74,105
957,dog_0028_slice2.jpg,74,105
958,dog_0028_slice3.jpg,74,105
959,dog_0028_slice4.jpg,74,105
960,dog_0029_slice1.jpg,156,133
961,dog_0029_slice2.jpg,156,133
962,dog_0029_slice3.jpg,156,133
963,dog_0029_slice4.jpg,156,133
964,dog_0030_slice1.jpg,188,118
965,dog_0030_slice2.jpg,188,118
966,dog_0030_slice3.jpg,188,118
967,dog_0030_slice4.jpg,188,118
968,dog_0031_slice1.jpg,238,246
969,dog_0031_slice2.jpg,238,246
970,dog_0031_slice3.jpg,238,246
971,dog_0031_slice4.jpg,238,246
972,dog_0032_slice1.jpg,38,86
973,dog_0032_slice2.jpg,38,86
974,dog_0032_slice3.jpg,38,86
975,dog_0032_slice4.jpg,38,86
976,dog_0033_slice1.jpg,127,123
977,dog_0033_slice2.jpg,127,123
978,dog_0033_slice3.jpg,127,123
979,dog_0033_slice4.jpg,127,123
980,dog_0034_slice1.jpg,43,44
981,dog_0034_slice2.jpg,43,44
982,dog_0034_slice3.jpg,43,44
983,dog_0034_slice4.jpg,43,44
984,dog_0035_slice1.jpg,234,150
985,dog_0035_slice2.jpg,234,150
986,dog_0035_slice3.jpg,234,150
987,dog_0035_slice4.jpg,234,150
988,dog_0036_slice1.jpg,147,109
989,dog_0036_slice2.jpg,147,109
990,dog_0036_slice3.jpg,147,109
991,dog_0036_slice4.jpg,147,109
992,dog_0037_slice1.jpg,83,113
993,dog_0037_slice2.jpg,83,113
994,dog_0037_slice3.jpg,83,113
995,dog_0037_slice4.jpg,83,113
996,dog_0038_slice1.jpg,137,159
997,dog_0038_slice2.jpg,137,159
998,dog_0038_slice3.jpg,137,159
999,dog_0038_slice4.jpg,137,159
1000,dog_0039_slice1.jpg,200,180
1001,dog_0039_slice2.jpg,200,180
1002,dog_0039_slice3.jpg,200,180
1003,dog_0039_slice4.jpg,200,180
1004,dog_0040_slice1.jpg,133,169
1005,dog_0040_slice2.jpg,133,169
1006,dog_0040_slice3.jpg,133,169
1007,dog_0040_slice4.jpg,133,169
1008,dog_0041_slice1.jpg,230,176
1009,dog_0041_slice2.jpg,230,176
1010,dog_0041_slice3.jpg,230,176
1011,dog_0041_slice4.jpg,230,176
1012,dog_0042_slice1.jpg,85,200
1013,dog_0042_slice2.jpg,85,200
1014,dog_0042_slice3.jpg,85,200
1015,dog_0042_slice4.jpg,85,200
1016,dog_0043_slice1.jpg,109,103
1017,dog_0043_slice2.jpg,109,103
1018,dog_0043_slice3.jpg,109,103
1019,dog_0043_slice4.jpg,109,103
1020,dog_0044_slice1.jpg,132,169
1021,dog_0044_slice2.jpg,132,169
1022,dog_0044_slice3.jpg,132,169
1023,dog_0044_slice4.jpg,132,169
1024,dog_0045_slice1.jpg,225,169
1025,dog_0045_slice2.jpg,225,169
1026,dog_0045_slice3.jpg,225,169
1027,dog_0045_slice4.jpg,225,169
1028,dog_0046_slice1.jpg,119,183
1029,dog_0046_slice2.jpg,119,183
1030,dog_0046_slice3.jpg,119,183
1031,dog_0046_slice4.jpg,119,183
1032,dog_0047_slice1.jpg,78,120
1033,dog_0047_slice2.jpg,78,120
1034,dog_0047_slice3.jpg,78,120
1035,dog_0047_slice4.jpg,78,120
1036,dog_0048_slice1.jpg,129,158
1037,dog_0048_slice2.jpg,129,158
1038,dog_0048_slice3.jpg,129,158
1039,dog_0048_slice4.jpg,129,158
1040,dog_0049_slice1.jpg,175,155
1041,dog_0049_slice2.jpg,175,155
1042,dog_0049_slice3.jpg,175,155
1043,dog_0049_slice4.jpg,175,155
1044,dog_0050_slice1.jpg,119,165
1045,dog_0050_slice2.jpg,119,165
1046,dog_0050_slice3.jpg,119,165
1047,dog_0050_slice4.jpg,119,165
1048,dog_0051_slice1.jpg,99,120
1049,dog_0051_slice2.jpg,99,120
1050,dog_0051_slice3.jpg,99,120
1051,dog_0051_slice4.jpg,99,120
1052,dog_0052_slice1.jpg,191,193
1053,dog_0052_slice2.jpg,191,193
1054,dog_0052_slice3.jpg,191,193
1055,dog_0052_slice4.jpg,191,193
1056,dog_0053_slice1.jpg,144,184
1057,dog_0053_slice2.jpg,144,184
1058,dog_0053_slice3.jpg,144,184
1059,dog_0053_slice4.jpg,144,184
1060,dog_0054_slice1.jpg,28,25
1061,dog_0054_slice2.jpg,28,25
1062,dog_0054_slice3.jpg,28,25
1063,dog_0054_slice4.jpg,28,25
1064,dog_0055_slice1.jpg,246,184
1065,dog_0055_slice2.jpg,246,184
1066,dog_0055_slice3.jpg,246,184
1067,dog_0055_slice4.jpg,246,184
1068,dog_0056_slice1.jpg,147,196
1069,dog_0056_slice2.jpg,147,196
1070,dog_0056_slice3.jpg,147,196
1071,dog_0056_slice4.jpg,147,196
1072,dog_0057_slice1.jpg,223,170
1073,dog_0057_slice2.jpg,223,170
1074,dog_0057_slice3.jpg,223,170
1075,dog_0057_slice4.jpg,223,170
1076,dog_0058_slice1.jpg,69,116
1077,dog_0058_slice2.jpg,69,116
1078,dog_0058_slice3.jpg,69,116
1079,dog_0058_slice4.jpg,69,116
1080,dog_0059_slice1.jpg,116,217
1081,dog_0059_slice2.jpg,116,217
1082,dog_0059_slice3.jpg,116,217
1083,dog_0059_slice4.jpg,116,217
1084,dog_0060_slice1.jpg,143,110
1085,dog_0060_slice2.jpg,143,110
1086,dog_0060_slice3.jpg,143,110
1087,dog_0060_slice4.jpg,143,110
1088,dog_0061_slice1.jpg,94,176
1089,dog_0061_slice2.jpg,94,176
1090,dog_0061_slice3.jpg,94,176
1091,dog_0061_slice4.jpg,94,176
1092,dog_0062_slice1.jpg,86,142
1093,dog_0062_slice2.jpg,86,142
1094,dog_0062_slice3.jpg,86,142
1095,dog_0062_slice4.jpg,86,142
1096,dog_0063_slice1.jpg,228,176
1097,dog_0063_slice2.jpg,228,176
1098,dog_0063_slice3.jpg,228,176
1099,dog_0063_slice4.jpg,228,176
1100,dog_0064_slice1.jpg,47,42
1101,dog_0064_slice2.jpg,47,42
1102,dog_0064_slice3.jpg,47,42
1103,dog_0064_slice4.jpg,47,42
1104,dog_0065_slice1.jpg,158,212
1105,dog_0065_slice2.jpg,158,212
1106,dog_0065_slice3.jpg,158,212
1107,dog_0065_slice4.jpg,158,212
1108,dog_0066_slice1.jpg,197,133
1109,dog_0066_slice2.jpg,197,133
1110,dog_0066_slice3.jpg,197,133
1111,dog_0066_slice4.jpg,197,133
1112,dog_0067_slice1.jpg,114,113
1113,dog_0067_slice2.jpg,114,113
1114,dog_0067_slice3.jpg,114,113
1115,dog_0067_slice4.jpg,114,113
1116,dog_0068_slice1.jpg,172,236
1117,dog_0068_slice2.jpg,172,236
1118,dog_0068_slice3.jpg,172,236
1119,dog_0068_slice4.jpg,172,236
1120,dog_0069_slice1.jpg,195,225
1121,dog_0069_slice2.jpg,195,225
1122,dog_0069_slice3.jpg,195,225
1123,dog_0069_slice4.jpg,195,225
1124,dog_0070_slice1.jpg,199,157
1125,dog_0070_slice2.jpg,199,157
1126,dog_0070_slice3.jpg,199,157
1127,dog_0070_slice4.jpg,199,157
1128,dog_0071_slice1.jpg,154,137
1129,dog_0071_slice2.jpg,154,137
1130,dog_0071_slice3.jpg,154,137
1131,dog_0071_slice4.jpg,154,137
1132,dog_0072_slice1.jpg,50,91
1133,dog_0072_slice2.jpg,50,91
1134,dog_0072_slice3.jpg,50,91
1135,dog_0072_slice4.jpg,50,91
1136,dog_0073_slice1.jpg,244,186
1137,dog_0073_slice2.jpg,244,186
1138,dog_0073_slice3.jpg,244,186
1139,dog_0073_slice4.jpg,244,186
1140,dog_0074_slice1.jpg,115,161
1141,dog_0074_slice2.jpg,115,161
1142,dog_0074_slice3.jpg,115,161
1143,dog_0074_slice4.jpg,115,161
1144,dog_0075_slice1.jpg,231,240
1145,dog_0075_slice2.jpg,231,240
1146,dog_0075_slice3.jpg,231,240
1147,dog_0075_slice4.jpg,231,240
1148,dog_0076_slice1.jpg,85,87
1149,dog_0076_slice2.jpg,85,87
1150,dog_0076_slice3.jpg,85,87
1151,dog_0076_slice4.jpg,85,87
1152,dog_0077_slice1.jpg,195,197
1153,dog_0077_slice2.jpg,195,197
1154,dog_0077_slice3.jpg,195,197
1155,dog_0077_slice4.jpg,195,197
1156,dog_0078_slice1.jpg,44,28
1157,dog_0078_slice2.jpg,44,28
1158,dog_0078_slice3.jpg,44,28
1159,dog_0078_slice4.jpg,44,28
1160,dog_0079_slice1.jpg,130,143
1161,dog_0079_slice2.jpg,130,143
1162,dog_0079_slice3.jpg,130,143
1163,dog_0079_slice4.jpg,130,143
1164,dog_0080_slice1.jpg,144,223
1165,dog_0080_slice2.jpg,144,223
1166,dog_0080_slice3.jpg,144,223
1167,dog_0080_slice4.jpg,144,223
1168,dog_0081_slice1.jpg,192,153
1169,dog_0081_slice2.jpg,192,153
1170,dog_0081_slice3.jpg,192,153
1171,dog_0081_slice4.jpg,192,153
1172,dog_0082_slice1.jpg,148,133
1173,dog_0082_slice2.jpg,148,133
1174,dog_0082_slice3.jpg,148,133
1175,dog_0082_slice4.jpg,148,133
1176,dog_0083_slice1.jpg,96,121
1177,dog_0083_slice2.jpg,96,121
1178,dog_0083_slice3.jpg,96,121
1179,dog_0083_slice4.jpg,96,121
1180,dog_0084_slice1.jpg,130,222
1181,dog_0084_slice2.jpg,130,222
1182,dog_0084_slice3.jpg,130,222
1183,dog_0084_slice4.jpg,130,222
1184,dog_0085_slice1.jpg,142,189
1185,dog_0085_slice2.jpg,142,189
1186,dog_0085_slice3.jpg,142,189
1187,dog_0085_slice4.jpg,142,189
1188,dog_0086_slice1.jpg,117,164
1189,dog_0086_slice2.jpg,117,164
1190,dog_0086_slice3.jpg,117,164
1191,dog_0086_slice4.jpg,117,164
1192,dog_0087_slice1.jpg,115,164
1193,dog_0087_slice2.jpg,115,164
1194,dog_0087_slice3.jpg,115,164
1195,dog_0087_slice4.jpg,115,164
1196,dog_0088_slice1.jpg,93,138
1197,dog_0088_slice2.jpg,93,138
1198,dog_0088_slice3.jpg,93,138
1199,dog_0088_slice4.jpg,93,138
1200,dog_0089_slice1.jpg,235,226
1201,dog_0089_slice2.jpg,235,226
1202,dog_0089_slice3.jpg,235,226
1203,dog_0089_slice4.jpg,235,226
1204,dog_0090_slice1.jpg,142,188
1205,dog_0090_slice2.jpg,142,188
1206,dog_0090_slice3.jpg,142,188
1207,dog_0090_slice4.jpg,142,188
1208,dog_0091_slice1.jpg,171,167
1209,dog_0091_slice2.jpg,171,167
1210,dog_0091_slice3.jpg,171,167
1211,dog_0091_slice4.jpg,171,167
1212,dog_0092_slice1.jpg,85,118
1213,dog_0092_slice2.jpg,85,118
1214,dog_0092_slice3.jpg,85,118
1215,dog_0092_slice4.jpg,85,118
1216,dog_0093_slice1.jpg,123,161
1217,dog_0093_slice2.jpg,123,161
1218,dog_0093_slice3.jpg,123,161
1219,dog_0093_slice4.jpg,123,161
1220,dog_0094_slice1.jpg,112,211
1221,dog_0094_slice2.jpg,112,211
1222,dog_0094_slice3.jpg,112,211
1223,dog_0094_slice4.jpg,112,211
1224,dog_0095_slice1.jpg,106,209
1225,dog_0095_slice2.jpg,106,209
1226,dog_0095_slice3.jpg,106,209
1227,dog_0095_slice4.jpg,106,209
1228,dog_0096_slice1.jpg,155,231
1229,dog_0096_slice2.jpg,155,231
1230,dog_0096_slice3.jpg,155,231
1231,dog_0096_slice4.jpg,155,231
1232,dog_0097_slice1.jpg,85,96
1233,dog_0097_slice2.jpg,85,96
1234,dog_0097_slice3.jpg,85,96
1235,dog_0097_slice4.jpg,85,96
1236,dog_0098_slice1.jpg,107,73
1237,dog_0098_slice2.jpg,107,73
1238,dog_0098_slice3.jpg,107,73
1239,dog_0098_slice4.jpg,107,73
1240,dog_0099_slice1.jpg,149,194
1241,dog_0099_slice2.jpg,149,194
1242,dog_0099_slice3.jpg,149,194
1243,dog_0099_slice4.jpg,149,194
1244,dog_0100_slice1.jpg,128,163
1245,dog_0100_slice2.jpg,128,163
1246,dog_0100_slice3.jpg,128,163
1247,dog_0100_slice4.jpg,128,163
1248,dog_0101_slice1.jpg,83,82
1249,dog_0101_slice2.jpg,83,82
1250,dog_0101_slice3.jpg,83,82
1251,dog_0101_slice4.jpg,83,82
1252,dog_0102_slice1.jpg,163,205
1253,dog_0102_slice2.jpg,163,205
1254,dog_0102_slice3.jpg,163,205
1255,dog_0102_slice4.jpg,163,205
1256,dog_0103_slice1.jpg,123,158
1257,dog_0103_slice2.jpg,123,158
1258,dog_0103_slice3.jpg,123,158
1259,dog_0103_slice4.jpg,123,158
1260,dog_0104_slice1.jpg,131,211
1261,dog_0104_slice2.jpg,131,211
1262,dog_0104_slice3.jpg,131,211
1263,dog_0104_slice4.jpg,131,211
1264,dog_0105_slice1.jpg,135,162
1265,dog_0105_slice2.jpg,135,162
1266,dog_0105_slice3.jpg,135,162
1267,dog_0105_slice4.jpg,135,162
1268,dog_0106_slice1.jpg,187,211
1269,dog_0106_slice2.jpg,187,211
1270,dog_0106_slice3.jpg,187,211
1271,dog_0106_slice4.jpg,187,211
1272,dog_0107_slice1.jpg,92,96
1273,dog_0107_slice2.jpg,92,96
1274,dog_0107_slice3.jpg,92,96
1275,dog_0107_slice4.jpg,92,96
1276,dog_0108_slice1.jpg,109,177
1277,dog_0108_slice2.jpg,109,177
1278,dog_0108_slice3.jpg,109,177
1279,dog_0108_slice4.jpg,109,177
1280,dog_0109_slice1.jpg,87,245
1281,dog_0109_slice2.jpg,87,245
1282,dog_0109_slice3.jpg,87,245
1283,dog_0109_slice4.jpg,87,245
1284,dog_0110_slice1.jpg,134,151
1285,dog_0110_slice2.jpg,134,151
1286,dog_0110_slice3.jpg,134,151
1287,dog_0110_slice4.jpg,134,151
1288,dog_0111_slice1.jpg,114,183
1289,dog_0111_slice2.jpg,114,183
1290,dog_0111_slice3.jpg,114,183
1291,dog_0111_slice4.jpg,114,183
1292,dog_0112_slice1.jpg,233,174
1293,dog_0112_slice2.jpg,233,174
1294,dog_0112_slice3.jpg,233,174
1295,dog_0112_slice4.jpg,233,174
1296,dog_0113_slice1.jpg,125,212
1297,dog_0113_slice2.jpg,125,212
1298,dog_0113_slice3.jpg,125,212
1299,dog_0113_slice4.jpg,125,212
1300,dog_0114_slice1.jpg,104,240
1301,dog_0114_slice2.jpg,104,240
1302,dog_0114_slice3.jpg,104,240
1303,dog_0114_slice4.jpg,104,240
1304,dog_0115_slice1.jpg,79,150
1305,dog_0115_slice2.jpg,79,150
1306,dog_0115_slice3.jpg,79,150
1307,dog_0115_slice4.jpg,79,150
1308,dog_0116_slice1.jpg,125,215
1309,dog_0116_slice2.jpg,125,215
1310,dog_0116_slice3.jpg,125,215
1311,dog_0116_slice4.jpg,125,215
1312,dog_0117_slice1.jpg,127,67
1313,dog_0117_slice2.jpg,127,67
1314,dog_0117_slice3.jpg,127,67
1315,dog_0117_slice4.jpg,127,67
1316,dog_0118_slice1.jpg,61,58
1317,dog_0118_slice2.jpg,61,58
1318,dog_0118_slice3.jpg,61,58
1319,dog_0118_slice4.jpg,61,58
1320,dog_0119_slice1.jpg,51,173
1321,dog_0119_slice2.jpg,51,173
1322,dog_0119_slice3.jpg,51,173
1323,dog_0119_slice4.jpg,51,173
1324,dog_0120_slice1.jpg,192,176
1325,dog_0120_slice2.jpg,192,176
1326,dog_0120_slice3.jpg,192,176
1327,dog_0120_slice4.jpg,192,176
1328,dog_0121_slice1.jpg,149,229
1329,dog_0121_slice2.jpg,149,229
1330,dog_0121_slice3.jpg,149,229
1331,dog_0121_slice4.jpg,149,229
1332,dog_0122_slice1.jpg,200,147
1333,dog_0122_slice2.jpg,200,147
1334,dog_0122_slice3.jpg,200,147
1335,dog_0122_slice4.jpg,200,147
1336,dog_0123_slice1.jpg,116,179
1337,dog_0123_slice2.jpg,116,179
1338,dog_0123_slice3.jpg,116,179
1339,dog_0123_slice4.jpg,116,179
1340,dog_0124_slice1.jpg,235,235
1341,dog_0124_slice2.jpg,235,235
1342,dog_0124_slice3.jpg,235,235
1343,dog_0124_slice4.jpg,235,235
1344,dog_0125_slice1.jpg,211,229
1345,dog_0125_slice2.jpg,211,229
1346,dog_0125_slice3.jpg,211,229
1347,dog_0125_slice4.jpg,211,229
1348,dog_0126_slice1.jpg,177,220
1349,dog_0126_slice2.jpg,177,220
1350,dog_0126_slice3.jpg,177,220
1351,dog_0126_slice4.jpg,177,220
1352,dog_0127_slice1.jpg,108,158
1353,dog_0127_slice2.jpg,108,158
1354,dog_0127_slice3.jpg,108,158
1355,dog_0127_slice4.jpg,108,158
1356,dog_0128_slice1.jpg,132,204
1357,dog_0128_slice2.jpg,132,204
1358,dog_0128_slice3.jpg,132,204
1359,dog_0128_slice4.jpg,132,204
1360,dog_0129_slice1.jpg,171,213
1361,dog_0129_slice2.jpg,171,213
1362,dog_0129_slice3.jpg,171,213
1363,dog_0129_slice4.jpg,171,213
1364,dog_0130_slice1.jpg,230,156
1365,dog_0130_slice2.jpg,230,156
1366,dog_0130_slice3.jpg,230,156
1367,dog_0130_slice4.jpg,230,156
1368,dog_0131_slice1.jpg,235,186
1369,dog_0131_slice2.jpg,235,186
1370,dog_0131_slice3.jpg,235,186
1371,dog_0131_slice4.jpg,235,186
1372,dog_0132_slice1.jpg,147,174
1373,dog_0132_slice2.jpg,147,174
1374,dog_0132_slice3.jpg,147,174
1375,dog_0132_slice4.jpg,147,174
1376,dog_0133_slice1.jpg,172,155
